d_date,IUCR_Code,ID-count,Bin1-sum,Bin2-sum,Bin3-sum,Bin4-sum,Bin5-sum
1/18/2018,4,93,28,65,0,0,0
1/18/2018,6,45,7,38,0,0,0
1/18/2018,8,35,10,25,0,0,0
1/18/2018,9,160,23,137,0,0,0
1/18/2018,10,31,10,21,0,0,0
1/18/2018,11,1,0,1,0,0,0
1/18/2018,13,50,9,41,0,0,0
1/18/2018,14,81,16,65,0,0,0
1/18/2018,15,14,2,12,0,0,0
1/18/2018,17,2,0,2,0,0,0
1/18/2018,19,4,1,3,0,0,0
1/18/2018,20,29,1,28,0,0,0
1/18/2018,21,2,0,2,0,0,0
1/18/2018,22,41,8,33,0,0,0
1/19/2015,2,4,0,4,0,0,0
1/19/2015,3,39,0,37,2,0,0
1/19/2015,4,127,0,122,5,0,0
1/19/2015,6,30,0,28,2,0,0
1/19/2015,8,27,0,24,3,0,0
1/19/2015,9,156,0,148,8,0,0
1/19/2015,10,31,0,31,0,0,0
1/19/2015,13,35,0,30,5,0,0
1/19/2015,14,92,0,88,4,0,0
1/19/2015,15,15,0,13,2,0,0
1/19/2015,16,1,0,1,0,0,0
1/19/2015,19,8,0,8,0,0,0
1/19/2015,20,92,0,89,3,0,0
1/19/2015,22,50,0,49,1,0,0
1/19/2016,1,1,1,0,0,0,0
1/19/2016,3,28,28,0,0,0,0
1/19/2016,4,101,101,0,0,0,0
1/19/2016,6,32,32,0,0,0,0
1/19/2016,8,47,47,0,0,0,0
1/19/2016,9,139,139,0,0,0,0
1/19/2016,10,39,39,0,0,0,0
1/19/2016,13,51,51,0,0,0,0
1/19/2016,14,80,80,0,0,0,0
1/19/2016,15,4,4,0,0,0,0
1/19/2016,16,1,1,0,0,0,0
1/19/2016,17,2,2,0,0,0,0
1/19/2016,19,3,3,0,0,0,0
1/19/2016,20,33,33,0,0,0,0
1/19/2016,22,48,48,0,0,0,0
1/19/2017,1,3,0,2,1,0,0
1/19/2017,2,4,0,4,0,0,0
1/19/2017,3,36,0,34,2,0,0
1/19/2017,4,109,0,91,18,0,0
1/19/2017,6,47,0,37,10,0,0
1/19/2017,8,33,0,29,4,0,0
1/19/2017,9,168,0,137,31,0,0
1/19/2017,10,39,0,33,6,0,0
1/19/2017,11,3,0,3,0,0,0
1/19/2017,13,62,0,49,13,0,0
1/19/2017,14,96,0,88,8,0,0
1/19/2017,15,6,0,5,1,0,0
1/19/2017,16,11,0,11,0,0,0
1/19/2017,17,5,0,3,2,0,0
1/19/2017,19,5,0,5,0,0,0
1/19/2017,20,55,0,43,12,0,0
1/19/2017,21,1,0,1,0,0,0
1/19/2017,22,52,0,38,14,0,0
1/19/2018,2,4,0,4,0,0,0
1/19/2018,3,25,0,24,1,0,0
1/19/2018,4,111,0,85,26,0,0
1/19/2018,6,35,0,34,1,0,0
1/19/2018,8,42,0,34,8,0,0
1/19/2018,9,177,0,150,27,0,0
1/19/2018,10,27,0,20,7,0,0
1/19/2018,11,1,0,1,0,0,0
1/19/2018,13,60,0,56,4,0,0
1/19/2018,14,90,0,76,14,0,0
1/19/2018,15,19,0,10,9,0,0
1/19/2018,16,2,0,2,0,0,0
1/19/2018,17,2,0,2,0,0,0
1/19/2018,19,3,0,3,0,0,0
1/19/2018,20,45,0,35,10,0,0
1/19/2018,21,2,0,2,0,0,0
1/19/2018,22,54,0,43,11,0,0
1/2/2015,2,3,0,3,0,0,0
1/2/2015,3,36,5,31,0,0,0
1/2/2015,4,123,12,111,0,0,0
1/2/2015,6,34,3,31,0,0,0
1/2/2015,8,33,2,31,0,0,0
1/2/2015,9,130,11,119,0,0,0
1/2/2015,10,25,6,19,0,0,0
1/2/2015,11,1,0,1,0,0,0
1/2/2015,13,50,3,47,0,0,0
1/2/2015,14,81,3,78,0,0,0
1/2/2015,15,7,0,7,0,0,0
1/2/2015,16,8,1,7,0,0,0
1/2/2015,17,2,1,1,0,0,0
1/2/2015,19,4,0,4,0,0,0
1/2/2015,20,86,2,84,0,0,0
1/2/2015,22,48,6,42,0,0,0
1/2/2016,2,6,0,6,0,0,0
1/2/2016,3,22,0,22,0,0,0
1/2/2016,4,106,0,106,0,0,0
1/2/2016,6,32,0,32,0,0,0
1/2/2016,8,33,0,33,0,0,0
1/2/2016,9,131,0,131,0,0,0
1/2/2016,10,29,0,29,0,0,0
1/2/2016,13,44,0,44,0,0,0
1/2/2016,14,86,0,86,0,0,0
1/2/2016,15,2,0,2,0,0,0
1/2/2016,17,3,0,3,0,0,0
1/2/2016,19,5,0,5,0,0,0
1/2/2016,20,29,0,29,0,0,0
1/2/2016,21,2,0,2,0,0,0
1/2/2016,22,44,0,44,0,0,0
1/2/2017,1,1,0,1,0,0,0
1/2/2017,2,2,0,2,0,0,0
1/2/2017,3,33,0,29,4,0,0
1/2/2017,4,105,0,97,8,0,0
1/2/2017,6,38,0,35,3,0,0
1/2/2017,7,1,0,1,0,0,0
1/2/2017,8,30,0,28,2,0,0
1/2/2017,9,120,0,102,18,0,0
1/2/2017,10,37,0,34,3,0,0
1/2/2017,11,3,0,3,0,0,0
1/2/2017,13,51,0,40,11,0,0
1/2/2017,14,90,0,81,9,0,0
1/2/2017,15,12,0,10,2,0,0
1/2/2017,17,5,0,5,0,0,0
1/2/2017,19,4,0,3,1,0,0
1/2/2017,20,28,0,25,3,0,0
1/2/2017,22,50,0,40,10,0,0
1/2/2018,2,2,2,0,0,0,0
1/2/2018,3,28,28,0,0,0,0
1/2/2018,4,91,91,0,0,0,0
1/2/2018,6,28,28,0,0,0,0
1/2/2018,8,20,20,0,0,0,0
1/2/2018,9,127,127,0,0,0,0
1/2/2018,10,51,51,0,0,0,0
1/2/2018,13,53,53,0,0,0,0
1/2/2018,14,63,63,0,0,0,0
1/2/2018,15,9,9,0,0,0,0
1/2/2018,19,1,1,0,0,0,0
1/2/2018,20,24,24,0,0,0,0
1/2/2018,21,1,1,0,0,0,0
1/2/2018,22,50,50,0,0,0,0
1/20/2015,1,1,0,1,0,0,0
1/20/2015,2,3,0,3,0,0,0
1/20/2015,3,41,0,41,0,0,0
1/20/2015,4,132,0,132,0,0,0
1/20/2015,6,57,0,57,0,0,0
1/20/2015,7,1,0,1,0,0,0
1/20/2015,8,46,0,46,0,0,0
1/20/2015,9,184,0,184,0,0,0
1/20/2015,10,29,0,29,0,0,0
1/20/2015,13,48,0,48,0,0,0
1/20/2015,14,103,0,103,0,0,0
1/20/2015,15,7,0,7,0,0,0
1/20/2015,16,2,0,2,0,0,0
1/20/2015,17,2,0,2,0,0,0
1/20/2015,19,7,0,7,0,0,0
1/20/2015,20,65,0,65,0,0,0
1/20/2015,21,1,0,1,0,0,0
1/20/2015,22,62,0,62,0,0,0
1/20/2016,1,1,1,0,0,0,0
1/20/2016,2,1,1,0,0,0,0
1/20/2016,3,29,24,5,0,0,0
1/20/2016,4,112,73,39,0,0,0
1/20/2016,6,41,21,20,0,0,0
1/20/2016,7,1,0,1,0,0,0
1/20/2016,8,37,25,12,0,0,0
1/20/2016,9,161,109,52,0,0,0
1/20/2016,10,28,23,5,0,0,0
1/20/2016,13,50,34,16,0,0,0
1/20/2016,14,78,58,20,0,0,0
1/20/2016,15,4,1,3,0,0,0
1/20/2016,17,4,3,1,0,0,0
1/20/2016,19,3,1,2,0,0,0
1/20/2016,20,35,21,14,0,0,0
1/20/2016,22,33,23,10,0,0,0
1/20/2017,1,2,0,2,0,0,0
1/20/2017,2,2,0,0,2,0,0
1/20/2017,3,42,0,8,34,0,0
1/20/2017,4,129,0,28,101,0,0
1/20/2017,6,49,0,11,38,0,0
1/20/2017,7,1,0,1,0,0,0
1/20/2017,8,47,0,18,29,0,0
1/20/2017,9,186,0,35,151,0,0
1/20/2017,10,36,0,16,20,0,0
1/20/2017,11,3,0,1,2,0,0
1/20/2017,13,49,0,21,28,0,0
1/20/2017,14,110,0,23,87,0,0
1/20/2017,15,7,0,1,6,0,0
1/20/2017,16,6,0,0,6,0,0
1/20/2017,17,2,0,1,1,0,0
1/20/2017,19,6,0,4,2,0,0
1/20/2017,20,45,0,7,38,0,0
1/20/2017,22,61,0,16,45,0,0
1/20/2018,1,2,0,1,1,0,0
1/20/2018,2,3,0,2,1,0,0
1/20/2018,3,34,0,15,19,0,0
1/20/2018,4,133,0,67,66,0,0
1/20/2018,6,52,0,16,36,0,0
1/20/2018,7,1,0,0,1,0,0
1/20/2018,8,33,0,16,17,0,0
1/20/2018,9,193,0,67,126,0,0
1/20/2018,10,21,0,8,13,0,0
1/20/2018,11,1,0,0,1,0,0
1/20/2018,13,33,0,15,18,0,0
1/20/2018,14,84,0,32,52,0,0
1/20/2018,15,15,0,4,11,0,0
1/20/2018,16,1,0,0,1,0,0
1/20/2018,17,1,0,0,1,0,0
1/20/2018,19,3,0,3,0,0,0
1/20/2018,20,41,0,8,33,0,0
1/20/2018,21,1,0,1,0,0,0
1/20/2018,22,61,0,34,27,0,0
1/21/2015,1,3,0,3,0,0,0
1/21/2015,2,3,0,3,0,0,0
1/21/2015,3,29,0,29,0,0,0
1/21/2015,4,124,0,124,0,0,0
1/21/2015,6,50,0,50,0,0,0
1/21/2015,8,46,0,46,0,0,0
1/21/2015,9,160,0,160,0,0,0
1/21/2015,10,27,0,27,0,0,0
1/21/2015,11,2,0,2,0,0,0
1/21/2015,13,51,0,51,0,0,0
1/21/2015,14,102,0,102,0,0,0
1/21/2015,15,9,0,9,0,0,0
1/21/2015,16,10,0,10,0,0,0
1/21/2015,17,3,0,3,0,0,0
1/21/2015,19,6,0,6,0,0,0
1/21/2015,20,64,0,64,0,0,0
1/21/2015,22,52,0,52,0,0,0
1/21/2016,1,3,2,1,0,0,0
1/21/2016,2,3,2,1,0,0,0
1/21/2016,3,39,12,27,0,0,0
1/21/2016,4,92,32,60,0,0,0
1/21/2016,6,49,12,37,0,0,0
1/21/2016,8,46,19,27,0,0,0
1/21/2016,9,154,46,108,0,0,0
1/21/2016,10,29,9,20,0,0,0
1/21/2016,11,2,2,0,0,0,0
1/21/2016,13,36,16,20,0,0,0
1/21/2016,14,80,36,44,0,0,0
1/21/2016,15,3,0,3,0,0,0
1/21/2016,17,1,0,1,0,0,0
1/21/2016,19,7,3,4,0,0,0
1/21/2016,20,33,7,26,0,0,0
1/21/2016,22,51,17,34,0,0,0
1/21/2017,1,3,0,0,3,0,0
1/21/2017,2,6,0,0,6,0,0
1/21/2017,3,42,0,0,42,0,0
1/21/2017,4,140,0,0,140,0,0
1/21/2017,6,51,0,0,51,0,0
1/21/2017,7,1,0,0,1,0,0
1/21/2017,8,33,0,0,33,0,0
1/21/2017,9,193,0,0,193,0,0
1/21/2017,10,31,0,0,31,0,0
1/21/2017,11,1,0,0,1,0,0
1/21/2017,13,45,0,0,45,0,0
1/21/2017,14,116,0,0,116,0,0
1/21/2017,15,21,0,0,21,0,0
1/21/2017,16,6,0,0,6,0,0
1/21/2017,17,2,0,0,2,0,0
1/21/2017,19,3,0,0,3,0,0
1/21/2017,20,37,0,0,37,0,0
1/21/2017,22,55,0,0,55,0,0
1/21/2018,1,3,0,3,0,0,0
1/21/2018,2,3,0,1,2,0,0
1/21/2018,3,36,0,10,26,0,0
1/21/2018,4,144,0,56,88,0,0
1/21/2018,6,59,0,18,41,0,0
1/21/2018,8,32,0,11,21,0,0
1/21/2018,9,166,0,32,134,0,0
1/21/2018,10,25,0,6,19,0,0
1/21/2018,11,2,0,1,1,0,0
1/21/2018,13,45,0,10,35,0,0
1/21/2018,14,100,0,29,71,0,0
1/21/2018,15,13,0,2,11,0,0
1/21/2018,16,1,0,1,0,0,0
1/21/2018,17,4,0,0,4,0,0
1/21/2018,19,3,0,0,3,0,0
1/21/2018,20,34,0,5,29,0,0
1/21/2018,21,1,0,0,1,0,0
1/21/2018,22,34,0,3,31,0,0
1/22/2015,2,4,0,4,0,0,0
1/22/2015,3,23,0,23,0,0,0
1/22/2015,4,123,0,123,0,0,0
1/22/2015,6,48,0,48,0,0,0
1/22/2015,7,1,0,1,0,0,0
1/22/2015,8,57,0,57,0,0,0
1/22/2015,9,172,0,172,0,0,0
1/22/2015,10,21,0,21,0,0,0
1/22/2015,13,47,0,47,0,0,0
1/22/2015,14,81,0,81,0,0,0
1/22/2015,15,10,0,10,0,0,0
1/22/2015,16,6,0,6,0,0,0
1/22/2015,17,2,0,2,0,0,0
1/22/2015,19,7,0,7,0,0,0
1/22/2015,20,90,0,90,0,0,0
1/22/2015,22,57,0,57,0,0,0
1/22/2016,2,3,0,3,0,0,0
1/22/2016,3,34,5,29,0,0,0
1/22/2016,4,111,7,104,0,0,0
1/22/2016,6,40,1,39,0,0,0
1/22/2016,8,38,0,38,0,0,0
1/22/2016,9,176,4,172,0,0,0
1/22/2016,10,38,4,34,0,0,0
1/22/2016,11,2,1,1,0,0,0
1/22/2016,13,42,3,39,0,0,0
1/22/2016,14,101,7,94,0,0,0
1/22/2016,15,9,0,9,0,0,0
1/22/2016,16,3,0,3,0,0,0
1/22/2016,17,3,0,3,0,0,0
1/22/2016,19,4,0,4,0,0,0
1/22/2016,20,54,4,50,0,0,0
1/22/2016,21,3,0,3,0,0,0
1/22/2016,22,38,4,34,0,0,0
1/22/2017,1,2,0,0,2,0,0
1/22/2017,2,7,0,0,7,0,0
1/22/2017,3,35,0,1,34,0,0
1/22/2017,4,146,0,6,140,0,0
1/22/2017,6,45,0,0,45,0,0
1/22/2017,7,1,0,0,1,0,0
1/22/2017,8,33,0,1,32,0,0
1/22/2017,9,169,0,8,161,0,0
1/22/2017,10,31,0,2,29,0,0
1/22/2017,11,4,0,0,4,0,0
1/22/2017,13,30,0,1,29,0,0
1/22/2017,14,102,0,6,96,0,0
1/22/2017,15,12,0,1,11,0,0
1/22/2017,16,12,0,2,10,0,0
1/22/2017,17,1,0,0,1,0,0
1/22/2017,18,1,0,0,1,0,0
1/22/2017,19,6,0,1,5,0,0
1/22/2017,20,33,0,2,31,0,0
1/22/2017,21,1,0,0,1,0,0
1/22/2017,22,70,0,9,61,0,0
1/22/2018,1,3,0,1,2,0,0
1/22/2018,2,6,0,1,5,0,0
1/22/2018,3,29,0,1,28,0,0
1/22/2018,4,105,0,10,95,0,0
1/22/2018,6,52,0,5,47,0,0
1/22/2018,8,32,0,2,30,0,0
1/22/2018,9,196,0,11,185,0,0
1/22/2018,10,29,0,3,26,0,0
1/22/2018,11,1,0,0,1,0,0
1/22/2018,13,45,0,0,45,0,0
1/22/2018,14,95,0,12,83,0,0
1/22/2018,15,22,0,3,19,0,0
1/22/2018,17,4,0,0,4,0,0
1/22/2018,19,7,0,0,7,0,0
1/22/2018,20,37,0,2,35,0,0
1/22/2018,21,1,0,0,1,0,0
1/22/2018,22,55,0,2,53,0,0
1/23/2015,1,2,0,2,0,0,0
1/23/2015,2,1,0,1,0,0,0
1/23/2015,3,24,0,24,0,0,0
1/23/2015,4,145,0,145,0,0,0
1/23/2015,6,61,0,61,0,0,0
1/23/2015,8,46,0,46,0,0,0
1/23/2015,9,156,0,156,0,0,0
1/23/2015,10,26,0,26,0,0,0
1/23/2015,13,38,0,38,0,0,0
1/23/2015,14,127,0,127,0,0,0
1/23/2015,15,7,0,7,0,0,0
1/23/2015,16,11,0,11,0,0,0
1/23/2015,17,2,0,2,0,0,0
1/23/2015,19,4,0,4,0,0,0
1/23/2015,20,90,0,90,0,0,0
1/23/2015,21,1,0,1,0,0,0
1/23/2015,22,58,0,58,0,0,0
1/23/2016,1,2,0,2,0,0,0
1/23/2016,2,2,0,2,0,0,0
1/23/2016,3,35,0,35,0,0,0
1/23/2016,4,144,0,144,0,0,0
1/23/2016,6,32,0,32,0,0,0
1/23/2016,8,38,0,38,0,0,0
1/23/2016,9,177,0,177,0,0,0
1/23/2016,10,31,0,31,0,0,0
1/23/2016,11,1,0,1,0,0,0
1/23/2016,13,43,0,43,0,0,0
1/23/2016,14,108,0,108,0,0,0
1/23/2016,15,9,0,9,0,0,0
1/23/2016,16,2,0,2,0,0,0
1/23/2016,17,2,0,2,0,0,0
1/23/2016,20,42,0,42,0,0,0
1/23/2016,21,3,0,3,0,0,0
1/23/2016,22,48,0,48,0,0,0
1/23/2017,1,4,0,2,2,0,0
1/23/2017,3,33,0,19,14,0,0
1/23/2017,4,134,0,71,63,0,0
1/23/2017,6,54,0,29,25,0,0
1/23/2017,7,2,0,0,2,0,0
1/23/2017,8,56,0,31,25,0,0
1/23/2017,9,197,0,103,94,0,0
1/23/2017,10,30,0,20,10,0,0
1/23/2017,11,1,0,1,0,0,0
1/23/2017,13,62,0,27,35,0,0
1/23/2017,14,113,0,71,42,0,0
1/23/2017,15,14,0,5,9,0,0
1/23/2017,17,5,0,3,2,0,0
1/23/2017,19,4,0,3,1,0,0
1/23/2017,20,29,0,11,18,0,0
1/23/2017,22,51,0,30,21,0,0
1/23/2018,1,1,0,1,0,0,0
1/23/2018,2,1,0,1,0,0,0
1/23/2018,3,34,0,34,0,0,0
1/23/2018,4,113,0,113,0,0,0
1/23/2018,6,57,0,57,0,0,0
1/23/2018,7,1,0,1,0,0,0
1/23/2018,8,48,0,48,0,0,0
1/23/2018,9,176,0,176,0,0,0
1/23/2018,10,29,0,29,0,0,0
1/23/2018,11,1,0,1,0,0,0
1/23/2018,13,57,0,57,0,0,0
1/23/2018,14,86,0,86,0,0,0
1/23/2018,15,13,0,13,0,0,0
1/23/2018,16,1,0,1,0,0,0
1/23/2018,17,1,0,1,0,0,0
1/23/2018,19,5,0,5,0,0,0
1/23/2018,20,41,0,41,0,0,0
1/23/2018,22,48,0,48,0,0,0
1/24/2015,1,1,0,1,0,0,0
1/24/2015,2,7,0,6,1,0,0
1/24/2015,3,36,0,35,1,0,0
1/24/2015,4,132,0,126,6,0,0
1/24/2015,6,41,0,32,9,0,0
1/24/2015,8,31,0,29,2,0,0
1/24/2015,9,163,0,142,21,0,0
1/24/2015,10,27,0,24,3,0,0
1/24/2015,11,2,0,2,0,0,0
1/24/2015,13,33,0,28,5,0,0
1/24/2015,14,105,0,88,17,0,0
1/24/2015,15,12,0,11,1,0,0
1/24/2015,16,18,0,17,1,0,0
1/24/2015,17,1,0,1,0,0,0
1/24/2015,18,1,0,1,0,0,0
1/24/2015,19,5,0,4,1,0,0
1/24/2015,20,83,0,71,12,0,0
1/24/2015,21,1,0,1,0,0,0
1/24/2015,22,57,0,50,7,0,0
1/24/2016,1,3,0,3,0,0,0
1/24/2016,2,2,0,2,0,0,0
1/24/2016,3,40,0,40,0,0,0
1/24/2016,4,141,0,141,0,0,0
1/24/2016,6,31,0,31,0,0,0
1/24/2016,8,32,0,32,0,0,0
1/24/2016,9,141,0,141,0,0,0
1/24/2016,10,48,0,48,0,0,0
1/24/2016,13,23,0,23,0,0,0
1/24/2016,14,112,0,112,0,0,0
1/24/2016,15,13,0,13,0,0,0
1/24/2016,17,1,0,1,0,0,0
1/24/2016,18,1,0,1,0,0,0
1/24/2016,19,4,0,4,0,0,0
1/24/2016,20,26,0,26,0,0,0
1/24/2016,21,1,0,1,0,0,0
1/24/2016,22,53,0,53,0,0,0
1/24/2017,1,1,0,1,0,0,0
1/24/2017,2,3,0,3,0,0,0
1/24/2017,3,27,0,27,0,0,0
1/24/2017,4,115,0,115,0,0,0
1/24/2017,6,45,0,45,0,0,0
1/24/2017,7,2,0,2,0,0,0
1/24/2017,8,43,0,43,0,0,0
1/24/2017,9,181,0,181,0,0,0
1/24/2017,10,29,0,29,0,0,0
1/24/2017,13,59,0,59,0,0,0
1/24/2017,14,124,0,124,0,0,0
1/24/2017,15,9,0,9,0,0,0
1/24/2017,16,4,0,4,0,0,0
1/24/2017,17,2,0,2,0,0,0
1/24/2017,19,6,0,6,0,0,0
1/24/2017,20,28,0,28,0,0,0
1/24/2017,22,54,0,54,0,0,0
1/24/2018,1,2,0,2,0,0,0
1/24/2018,2,3,0,3,0,0,0
1/24/2018,3,20,0,20,0,0,0
1/24/2018,4,110,0,110,0,0,0
1/24/2018,6,45,0,45,0,0,0
1/24/2018,8,35,0,35,0,0,0
1/24/2018,9,144,0,144,0,0,0
1/24/2018,10,24,0,24,0,0,0
1/24/2018,13,46,0,46,0,0,0
1/24/2018,14,75,0,75,0,0,0
1/24/2018,15,7,0,7,0,0,0
1/24/2018,16,2,0,2,0,0,0
1/24/2018,17,2,0,2,0,0,0
1/24/2018,19,5,0,5,0,0,0
1/24/2018,20,41,0,41,0,0,0
1/24/2018,22,44,0,44,0,0,0
1/25/2015,2,5,0,5,0,0,0
1/25/2015,3,20,0,20,0,0,0
1/25/2015,4,137,0,137,0,0,0
1/25/2015,6,38,0,38,0,0,0
1/25/2015,8,29,0,29,0,0,0
1/25/2015,9,133,0,133,0,0,0
1/25/2015,10,30,0,30,0,0,0
1/25/2015,11,1,0,1,0,0,0
1/25/2015,13,33,0,33,0,0,0
1/25/2015,14,90,0,90,0,0,0
1/25/2015,15,7,0,7,0,0,0
1/25/2015,16,5,0,5,0,0,0
1/25/2015,17,4,0,4,0,0,0
1/25/2015,19,5,0,5,0,0,0
1/25/2015,20,58,0,58,0,0,0
1/25/2015,22,50,0,50,0,0,0
1/25/2016,1,5,0,5,0,0,0
1/25/2016,2,2,0,2,0,0,0
1/25/2016,3,43,0,38,5,0,0
1/25/2016,4,151,0,143,8,0,0
1/25/2016,6,43,0,40,3,0,0
1/25/2016,8,45,0,44,1,0,0
1/25/2016,9,166,0,161,5,0,0
1/25/2016,10,27,0,26,1,0,0
1/25/2016,11,2,0,2,0,0,0
1/25/2016,13,53,0,53,0,0,0
1/25/2016,14,102,0,99,3,0,0
1/25/2016,15,7,0,5,2,0,0
1/25/2016,17,1,0,1,0,0,0
1/25/2016,19,7,0,6,1,0,0
1/25/2016,20,33,0,31,2,0,0
1/25/2016,21,1,0,1,0,0,0
1/25/2016,22,53,0,52,1,0,0
1/25/2017,2,2,0,1,1,0,0
1/25/2017,3,30,0,27,3,0,0
1/25/2017,4,119,0,101,18,0,0
1/25/2017,6,52,0,41,11,0,0
1/25/2017,8,60,0,43,17,0,0
1/25/2017,9,189,0,141,48,0,0
1/25/2017,10,45,0,34,11,0,0
1/25/2017,13,59,0,33,26,0,0
1/25/2017,14,86,0,69,17,0,0
1/25/2017,15,14,0,9,5,0,0
1/25/2017,17,5,0,3,2,0,0
1/25/2017,19,9,0,7,2,0,0
1/25/2017,20,26,0,23,3,0,0
1/25/2017,22,53,0,38,15,0,0
1/25/2018,2,4,0,3,1,0,0
1/25/2018,3,26,0,24,2,0,0
1/25/2018,4,129,0,102,27,0,0
1/25/2018,6,52,0,42,10,0,0
1/25/2018,8,25,0,20,5,0,0
1/25/2018,9,160,0,121,39,0,0
1/25/2018,10,23,0,19,4,0,0
1/25/2018,11,1,0,1,0,0,0
1/25/2018,13,39,0,27,12,0,0
1/25/2018,14,81,0,59,22,0,0
1/25/2018,15,12,0,11,1,0,0
1/25/2018,16,1,0,1,0,0,0
1/25/2018,17,1,0,1,0,0,0
1/25/2018,19,3,0,1,2,0,0
1/25/2018,20,35,0,26,9,0,0
1/25/2018,22,48,0,38,10,0,0
1/26/2015,2,1,0,1,0,0,0
1/26/2015,3,33,2,31,0,0,0
1/26/2015,4,113,13,100,0,0,0
1/26/2015,6,48,2,46,0,0,0
1/26/2015,7,1,0,1,0,0,0
1/26/2015,8,42,9,33,0,0,0
1/26/2015,9,153,6,147,0,0,0
1/26/2015,10,21,3,18,0,0,0
1/26/2015,13,40,1,39,0,0,0
1/26/2015,14,79,7,72,0,0,0
1/26/2015,15,2,0,2,0,0,0
1/26/2015,17,1,0,1,0,0,0
1/26/2015,19,6,1,5,0,0,0
1/26/2015,20,64,1,63,0,0,0
1/26/2015,21,1,0,1,0,0,0
1/26/2015,22,51,2,49,0,0,0
1/26/2016,1,4,0,4,0,0,0
1/26/2016,2,3,0,3,0,0,0
1/26/2016,3,32,0,32,0,0,0
1/26/2016,4,94,0,94,0,0,0
1/26/2016,6,53,0,53,0,0,0
1/26/2016,7,2,0,2,0,0,0
1/26/2016,8,40,0,40,0,0,0
1/26/2016,9,123,0,123,0,0,0
1/26/2016,10,32,0,32,0,0,0
1/26/2016,11,2,0,2,0,0,0
1/26/2016,13,61,0,61,0,0,0
1/26/2016,14,84,0,84,0,0,0
1/26/2016,15,6,0,6,0,0,0
1/26/2016,16,1,0,1,0,0,0
1/26/2016,17,1,0,1,0,0,0
1/26/2016,19,5,0,5,0,0,0
1/26/2016,20,42,0,42,0,0,0
1/26/2016,22,55,0,55,0,0,0
1/26/2017,2,2,0,2,0,0,0
1/26/2017,3,34,0,34,0,0,0
1/26/2017,4,104,0,104,0,0,0
1/26/2017,6,53,0,53,0,0,0
1/26/2017,8,43,0,43,0,0,0
1/26/2017,9,170,0,170,0,0,0
1/26/2017,10,48,0,48,0,0,0
1/26/2017,11,1,0,1,0,0,0
1/26/2017,13,46,0,46,0,0,0
1/26/2017,14,77,0,77,0,0,0
1/26/2017,15,10,0,10,0,0,0
1/26/2017,17,2,0,2,0,0,0
1/26/2017,19,7,0,7,0,0,0
1/26/2017,20,32,0,32,0,0,0
1/26/2017,22,44,0,44,0,0,0
1/26/2018,1,1,0,0,1,0,0
1/26/2018,2,3,0,0,3,0,0
1/26/2018,3,27,0,4,23,0,0
1/26/2018,4,145,0,13,132,0,0
1/26/2018,6,55,0,6,49,0,0
1/26/2018,7,2,0,0,2,0,0
1/26/2018,8,40,0,5,35,0,0
1/26/2018,9,167,0,15,152,0,0
1/26/2018,10,23,0,5,18,0,0
1/26/2018,11,1,0,0,1,0,0
1/26/2018,13,50,0,7,43,0,0
1/26/2018,14,115,0,13,102,0,0
1/26/2018,15,18,0,2,16,0,0
1/26/2018,16,5,0,0,5,0,0
1/26/2018,17,4,0,0,4,0,0
1/26/2018,19,8,0,1,7,0,0
1/26/2018,20,43,0,0,43,0,0
1/26/2018,21,1,0,0,1,0,0
1/26/2018,22,45,0,6,39,0,0
1/27/2015,1,2,0,2,0,0,0
1/27/2015,2,3,0,3,0,0,0
1/27/2015,3,16,0,16,0,0,0
1/27/2015,4,111,0,111,0,0,0
1/27/2015,6,41,0,41,0,0,0
1/27/2015,7,1,0,1,0,0,0
1/27/2015,8,39,0,39,0,0,0
1/27/2015,9,125,0,125,0,0,0
1/27/2015,10,26,0,26,0,0,0
1/27/2015,11,1,0,1,0,0,0
1/27/2015,13,45,0,45,0,0,0
1/27/2015,14,76,0,76,0,0,0
1/27/2015,15,10,0,10,0,0,0
1/27/2015,16,3,0,3,0,0,0
1/27/2015,17,4,0,4,0,0,0
1/27/2015,19,9,0,9,0,0,0
1/27/2015,20,90,0,90,0,0,0
1/27/2015,22,71,0,71,0,0,0
1/27/2016,1,1,0,1,0,0,0
1/27/2016,3,39,0,39,0,0,0
1/27/2016,4,120,0,120,0,0,0
1/27/2016,6,41,0,41,0,0,0
1/27/2016,8,33,0,33,0,0,0
1/27/2016,9,153,0,153,0,0,0
1/27/2016,10,36,0,36,0,0,0
1/27/2016,11,4,0,4,0,0,0
1/27/2016,13,67,0,67,0,0,0
1/27/2016,14,91,0,91,0,0,0
1/27/2016,15,9,0,9,0,0,0
1/27/2016,16,3,0,3,0,0,0
1/27/2016,19,5,0,5,0,0,0
1/27/2016,20,33,0,33,0,0,0
1/27/2016,22,34,0,34,0,0,0
1/27/2017,1,2,0,2,0,0,0
1/27/2017,2,4,0,4,0,0,0
1/27/2017,3,33,0,33,0,0,0
1/27/2017,4,124,0,124,0,0,0
1/27/2017,6,40,0,40,0,0,0
1/27/2017,7,1,0,1,0,0,0
1/27/2017,8,52,0,52,0,0,0
1/27/2017,9,175,0,175,0,0,0
1/27/2017,10,47,0,47,0,0,0
1/27/2017,11,1,0,1,0,0,0
1/27/2017,13,68,0,68,0,0,0
1/27/2017,14,82,0,82,0,0,0
